SiteName,SiteId,ItemName/0,ItemName/1,ItemName/2,ItemName/3,ItemValue/0,ItemValue/1,ItemValue/2,ItemValue/3,ItemUnit/0,ItemUnit/1,ItemUnit/2
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200203,3.1,118.8,-110.4,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200204,13.1,121.6,-106.3,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200205,22.4,132.0,-101.0,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200206,25.4,125.0,-100.6,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200207,40.1,147.7,-90.9,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200208,40.2,141.6,-90.1,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200209,34.9,165.6,-89.1,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200210,27.3,153.3,-87.4,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200211,20.7,137.9,-101.1,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200212,16.2,126.8,-106.9,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200300,11.2,146.9,-132.2,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200301,5.2,122.3,-127.5,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200302,14.5,128.6,-112.5,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200303,14.7,129.2,-95.2,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200304,-1.3,98.8,-123.7,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200305,1.0,120.7,-130.1,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200306,5.2,115.3,-125.6,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200307,8.8,105.8,-120.6,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200308,24.5,129.5,-106.9,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200309,29.8,146.9,-88.1,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200310,21.7,132.4,-107.7,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200311,11.2,140.9,-122.6,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200312,1.8,112.9,-132.2,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200400,16.1,177.7,-141.9,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200401,-7.5,101.5,-141.9,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200402,-4.1,93.5,-128.4,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200403,8.3,113.3,-111.7,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200404,14.1,113.9,-108.7,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200405,22.5,130.0,-114.7,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200406,29.9,143.4,-105.5,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200407,34.8,177.7,-99.7,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200408,34.9,143.9,-92.4,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200409,21.7,125.4,-94.9,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200410,21.2,141.7,-98.1,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200411,12.0,,,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200412,,,,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200500,20.8,191.8,-124.9,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200501,10.1,107.4,-97.1,cm,cm,cm
嘉義縣 東石,1166,西元年月,平均潮位,最高高潮位,最低低潮位,200502,11.3,127.3,-120.7,cm,cm,cm
